noop, 0,0.143,0,0
noop, 1,0.119,0,0
noop, 2,0.115,0,0
noop, 3,0.117,0,0
noop, 4,0.106,0,0
noop, 5,0.087,0,0
noop, 6,0.121,0,0
noop, 7,0.110,0,0
noop, 8,0.092,0,0
noop, 9,0.088,0,0
noop,10,0.077,0,0
noop,11,0.076,0,0
noop,12,0.076,0,0
noop,13,0.078,0,0
noop,14,0.079,0,0
noop,15,0.082,0,0
noop,16,0.076,0,0
noop,17,0.079,0,0
noop,18,0.130,0,0
noop,19,0.079,0,0
noop,20,0.078,0,0
noop,21,0.082,0,0
noop,22,0.080,0,0
noop,23,0.077,0,0
noop,24,0.076,0,0
in_transfer, 0,0.080,0,0
in_transfer, 1,0.083,0,0
in_transfer, 2,0.088,0,0
in_transfer, 3,0.090,0,0
in_transfer, 4,0.088,0,0
in_transfer, 5,0.087,0,0
in_transfer, 6,0.078,0,0
in_transfer, 7,0.078,0,0
in_transfer, 8,0.078,0,0
in_transfer, 9,0.080,0,0
in_transfer,10,0.078,0,0
in_transfer,11,0.080,0,0
in_transfer,12,0.086,0,0
in_transfer,13,0.084,0,0
in_transfer,14,0.118,0,0
in_transfer,15,0.078,0,0
in_transfer,16,0.075,0,0
in_transfer,17,0.075,0,0
in_transfer,18,0.106,0,0
in_transfer,19,0.082,0,0
in_transfer,20,0.080,0,0
in_transfer,21,0.079,0,0
in_transfer,22,0.080,0,0
in_transfer,23,0.079,0,0
in_transfer,24,0.107,0,0
in_shadow, 0,0.077,0,0
in_shadow, 1,0.102,0,0
in_shadow, 2,0.096,0,0
in_shadow, 3,0.098,0,0
in_shadow, 4,0.086,0,0
in_shadow, 5,0.083,0,0
in_shadow, 6,0.088,0,0
in_shadow, 7,0.078,0,0
in_shadow, 8,0.081,0,0
in_shadow, 9,0.078,0,0
in_shadow,10,0.130,0,0
in_shadow,11,0.078,0,0
in_shadow,12,0.081,0,0
in_shadow,13,0.078,0,0
in_shadow,14,0.084,0,0
in_shadow,15,0.077,0,0
in_shadow,16,0.081,0,0
in_shadow,17,0.081,0,0
in_shadow,18,0.081,0,0
in_shadow,19,0.077,0,0
in_shadow,20,0.081,0,0
in_shadow,21,0.078,0,0
in_shadow,22,0.081,0,0
in_shadow,23,0.079,0,0
in_shadow,24,0.086,0,0
out_existing, 0,0.090,0,0
out_existing, 1,0.078,0,0
out_existing, 2,0.086,0,0
out_existing, 3,0.088,0,0
out_existing, 4,0.086,0,0
out_existing, 5,0.085,0,0
out_existing, 6,0.125,0,0
out_existing, 7,0.089,0,0
out_existing, 8,0.079,0,0
out_existing, 9,0.086,0,0
out_existing,10,0.080,0,0
out_existing,11,0.077,0,0
out_existing,12,0.077,0,0
out_existing,13,0.074,0,0
out_existing,14,0.076,0,0
out_existing,15,0.078,0,0
out_existing,16,0.080,0,0
out_existing,17,0.078,0,0
out_existing,18,0.077,0,0
out_existing,19,0.076,0,0
out_existing,20,0.077,0,0
out_existing,21,0.089,0,0
out_existing,22,0.082,0,0
out_existing,23,0.137,0,0
out_existing,24,0.080,0,0
out_shadow, 0,0.084,0,0
out_shadow, 1,0.079,0,0
out_shadow, 2,0.119,0,0
out_shadow, 3,0.078,0,0
out_shadow, 4,0.078,0,0
out_shadow, 5,0.079,0,0
out_shadow, 6,0.076,0,0
out_shadow, 7,0.078,0,0
out_shadow, 8,0.077,0,0
out_shadow, 9,0.079,0,0
out_shadow,10,0.077,0,0
out_shadow,11,0.078,0,0
out_shadow,12,0.097,0,0
out_shadow,13,0.076,0,0
out_shadow,14,0.077,0,0
out_shadow,15,0.076,0,0
out_shadow,16,0.077,0,0
out_shadow,17,0.075,0,0
out_shadow,18,0.077,0,0
out_shadow,19,0.075,0,0
out_shadow,20,0.077,0,0
out_shadow,21,0.076,0,0
out_shadow,22,0.076,0,0
out_shadow,23,0.076,0,0
