noop, 0,1.304,1,1
noop, 1,1.471,1,1
noop, 2,1.570,1,1
noop, 3,1.461,1,1
noop, 4,1.467,1,1
noop, 5,1.414,1,1
noop, 6,1.409,1,1
noop, 7,1.425,1,1
noop, 8,1.469,1,1
noop, 9,1.423,1,1
noop,10,1.558,1,1
noop,11,1.467,1,1
noop,12,1.563,1,1
noop,13,1.483,1,1
noop,14,1.580,1,1
noop,15,1.512,1,1
noop,16,1.431,1,1
noop,17,1.423,1,1
noop,18,1.445,1,1
noop,19,1.449,1,1
noop,20,1.532,1,1
noop,21,1.481,1,1
noop,22,1.537,1,1
noop,23,1.457,1,1
noop,24,1.453,1,1
in_transfer, 0,1.420,1,1
in_transfer, 1,1.433,1,1
in_transfer, 2,1.506,1,1
in_transfer, 3,1.504,1,1
in_transfer, 4,1.520,1,1
in_transfer, 5,1.469,1,1
in_transfer, 6,1.440,1,1
in_transfer, 7,1.517,1,1
in_transfer, 8,1.518,1,1
in_transfer, 9,1.524,1,1
in_transfer,10,1.524,1,1
in_transfer,11,1.508,1,1
in_transfer,12,1.503,1,1
in_transfer,13,1.512,1,1
in_transfer,14,1.518,1,1
in_transfer,15,1.535,1,1
in_transfer,16,1.552,1,1
in_transfer,17,1.461,1,1
in_transfer,18,1.498,1,1
in_transfer,19,1.511,1,1
in_transfer,20,1.502,1,1
in_transfer,21,1.425,1,1
in_transfer,22,1.508,1,1
in_transfer,23,1.505,1,1
in_transfer,24,1.550,1,1
in_shadow, 0,1.551,1,1
in_shadow, 1,1.457,1,1
in_shadow, 2,1.493,1,1
in_shadow, 3,1.440,1,1
in_shadow, 4,1.491,1,1
in_shadow, 5,1.490,1,1
in_shadow, 6,1.480,1,1
in_shadow, 7,1.499,1,1
in_shadow, 8,1.514,1,1
in_shadow, 9,1.520,1,1
in_shadow,10,1.527,1,1
in_shadow,11,1.417,1,1
in_shadow,12,1.452,1,1
in_shadow,13,1.484,1,1
in_shadow,14,1.502,1,1
in_shadow,15,1.494,1,1
in_shadow,16,1.461,1,1
in_shadow,17,1.450,1,1
in_shadow,18,1.512,1,1
in_shadow,19,1.520,1,1
in_shadow,20,1.463,1,1
in_shadow,21,1.417,1,1
in_shadow,22,1.405,1,1
in_shadow,23,1.406,1,1
in_shadow,24,1.401,1,1
out_existing, 0,1.315,1,1
out_existing, 1,1.341,1,1
out_existing, 2,1.382,1,1
out_existing, 3,1.392,1,1
out_existing, 4,1.388,1,1
out_existing, 5,1.390,1,1
out_existing, 6,1.395,1,1
out_existing, 7,1.394,1,1
out_existing, 8,1.386,1,1
out_existing, 9,1.382,1,1
out_existing,10,1.391,1,1
out_existing,11,1.381,1,1
out_existing,12,1.398,1,1
out_existing,13,1.402,1,1
out_existing,14,1.421,1,1
out_existing,15,1.408,1,1
out_existing,16,1.431,1,1
out_existing,17,1.506,1,1
out_existing,18,1.503,1,1
out_existing,19,1.525,1,1
out_existing,20,1.421,1,1
out_existing,21,1.500,1,1
out_existing,22,1.507,1,1
out_existing,23,1.555,1,1
out_existing,24,1.455,1,1
out_shadow, 0,1.448,1,1
out_shadow, 1,1.502,1,1
out_shadow, 2,1.448,1,1
out_shadow, 3,1.503,1,1
out_shadow, 4,1.502,1,1
out_shadow, 5,1.545,1,1
out_shadow, 6,1.494,1,1
out_shadow, 7,1.534,1,1
out_shadow, 8,1.471,1,1
out_shadow, 9,1.530,1,1
out_shadow,10,1.493,1,1
out_shadow,11,1.549,1,1
out_shadow,12,1.526,1,1
out_shadow,13,1.511,1,1
out_shadow,14,1.435,1,1
out_shadow,15,1.528,1,1
out_shadow,16,1.356,1,1
out_shadow,17,1.486,1,1
out_shadow,18,1.569,1,1
out_shadow,19,1.575,1,1
out_shadow,20,1.523,1,1
out_shadow,21,1.553,1,1
out_shadow,22,1.444,1,1
out_shadow,23,1.529,1,1
out_shadow,24,1.414,1,1
noop, 0,1.306,1,32
noop, 1,1.277,1,32
noop, 2,1.337,1,32
noop, 3,1.395,1,32
noop, 4,1.446,1,32
noop, 5,1.476,1,32
noop, 6,1.416,1,32
noop, 7,1.537,1,32
noop, 8,1.451,1,32
noop, 9,1.465,1,32
noop,10,1.438,1,32
noop,11,1.396,1,32
noop,12,1.412,1,32
noop,13,1.406,1,32
noop,14,1.326,1,32
noop,15,1.330,1,32
noop,16,1.355,1,32
noop,17,1.365,1,32
noop,18,1.398,1,32
noop,19,1.369,1,32
noop,20,1.382,1,32
noop,21,1.385,1,32
noop,22,1.351,1,32
noop,23,1.370,1,32
noop,24,1.379,1,32
in_transfer, 0,1.343,1,32
in_transfer, 1,1.324,1,32
in_transfer, 2,1.353,1,32
in_transfer, 3,1.374,1,32
in_transfer, 4,1.337,1,32
in_transfer, 5,1.310,1,32
in_transfer, 6,1.338,1,32
in_transfer, 7,1.338,1,32
in_transfer, 8,1.355,1,32
in_transfer, 9,1.402,1,32
in_transfer,10,1.373,1,32
in_transfer,11,1.385,1,32
in_transfer,12,1.415,1,32
in_transfer,13,1.448,1,32
in_transfer,14,1.427,1,32
in_transfer,15,1.421,1,32
in_transfer,16,1.444,1,32
in_transfer,17,1.454,1,32
in_transfer,18,1.397,1,32
in_transfer,19,1.419,1,32
in_transfer,20,1.424,1,32
in_transfer,21,1.421,1,32
in_transfer,22,1.433,1,32
in_transfer,23,1.425,1,32
in_transfer,24,1.405,1,32
in_shadow, 0,1.450,1,32
in_shadow, 1,1.415,1,32
in_shadow, 2,1.413,1,32
in_shadow, 3,1.425,1,32
in_shadow, 4,1.405,1,32
in_shadow, 5,1.435,1,32
in_shadow, 6,1.397,1,32
in_shadow, 7,1.415,1,32
in_shadow, 8,1.397,1,32
in_shadow, 9,1.422,1,32
in_shadow,10,1.425,1,32
in_shadow,11,1.450,1,32
in_shadow,12,1.404,1,32
in_shadow,13,1.438,1,32
in_shadow,14,1.455,1,32
in_shadow,15,1.310,1,32
in_shadow,16,1.331,1,32
in_shadow,17,1.401,1,32
in_shadow,18,1.376,1,32
in_shadow,19,1.391,1,32
in_shadow,20,1.422,1,32
in_shadow,21,1.422,1,32
in_shadow,22,1.403,1,32
in_shadow,23,1.429,1,32
in_shadow,24,1.425,1,32
out_existing, 0,1.398,1,32
out_existing, 1,1.405,1,32
out_existing, 2,1.396,1,32
out_existing, 3,1.445,1,32
out_existing, 4,1.403,1,32
out_existing, 5,1.452,1,32
out_existing, 6,1.446,1,32
out_existing, 7,1.417,1,32
out_existing, 8,1.398,1,32
out_existing, 9,1.400,1,32
out_existing,10,1.415,1,32
out_existing,11,1.417,1,32
out_existing,12,1.408,1,32
out_existing,13,1.414,1,32
out_existing,14,1.412,1,32
out_existing,15,1.393,1,32
out_existing,16,1.425,1,32
out_existing,17,1.365,1,32
out_existing,18,1.400,1,32
out_existing,19,1.398,1,32
out_existing,20,1.411,1,32
out_existing,21,1.418,1,32
out_existing,22,1.397,1,32
out_existing,23,1.423,1,32
out_existing,24,1.444,1,32
out_shadow, 0,1.386,1,32
out_shadow, 1,1.438,1,32
out_shadow, 2,1.425,1,32
out_shadow, 3,1.430,1,32
out_shadow, 4,1.430,1,32
out_shadow, 5,1.443,1,32
out_shadow, 6,1.426,1,32
out_shadow, 7,1.441,1,32
out_shadow, 8,1.429,1,32
out_shadow, 9,1.400,1,32
out_shadow,10,1.508,1,32
out_shadow,11,1.446,1,32
out_shadow,12,1.441,1,32
out_shadow,13,1.447,1,32
out_shadow,14,1.446,1,32
out_shadow,15,1.462,1,32
out_shadow,16,1.462,1,32
out_shadow,17,1.431,1,32
out_shadow,18,1.494,1,32
out_shadow,19,1.406,1,32
out_shadow,20,1.411,1,32
out_shadow,21,1.409,1,32
out_shadow,22,1.432,1,32
out_shadow,23,1.400,1,32
out_shadow,24,1.421,1,32
noop, 0,1.417,1,1024
noop, 1,1.458,1,1024
noop, 2,1.425,1,1024
noop, 3,1.451,1,1024
noop, 4,1.454,1,1024
noop, 5,1.452,1,1024
noop, 6,1.450,1,1024
noop, 7,1.404,1,1024
noop, 8,1.459,1,1024
noop, 9,1.371,1,1024
noop,10,1.473,1,1024
noop,11,1.443,1,1024
noop,12,1.484,1,1024
noop,13,1.442,1,1024
noop,14,1.413,1,1024
noop,15,1.433,1,1024
noop,16,1.452,1,1024
noop,17,1.477,1,1024
noop,18,1.491,1,1024
noop,19,1.505,1,1024
noop,20,1.479,1,1024
noop,21,1.519,1,1024
noop,22,1.485,1,1024
noop,23,1.438,1,1024
noop,24,1.485,1,1024
in_transfer, 0,2.535,1,1024
in_transfer, 1,2.438,1,1024
in_transfer, 2,2.351,1,1024
in_transfer, 3,2.291,1,1024
in_transfer, 4,2.353,1,1024
in_transfer, 5,2.641,1,1024
in_transfer, 6,2.431,1,1024
in_transfer, 7,2.599,1,1024
in_transfer, 8,2.246,1,1024
in_transfer, 9,2.357,1,1024
in_transfer,10,2.159,1,1024
in_transfer,11,2.199,1,1024
in_transfer,12,2.419,1,1024
in_transfer,13,2.331,1,1024
in_transfer,14,2.379,1,1024
in_transfer,15,2.417,1,1024
in_transfer,16,2.526,1,1024
in_transfer,17,2.553,1,1024
in_transfer,18,2.241,1,1024
in_transfer,19,2.309,1,1024
in_transfer,20,2.234,1,1024
in_transfer,21,2.341,1,1024
in_transfer,22,2.270,1,1024
in_transfer,23,2.389,1,1024
in_transfer,24,2.383,1,1024
in_shadow, 0,2.917,1,1024
in_shadow, 1,2.873,1,1024
in_shadow, 2,2.330,1,1024
in_shadow, 3,2.468,1,1024
in_shadow, 4,2.260,1,1024
in_shadow, 5,2.709,1,1024
in_shadow, 6,2.557,1,1024
in_shadow, 7,2.713,1,1024
in_shadow, 8,2.605,1,1024
