Native,1,3853.549805
Native,2,7707.09961

NightWatch,1,5558.065918
NightWatch,2,7889.317383

NightWatch,1,5592.971191
NightWatch,2,7934.342773

NightWatch,1,5573.764648
NightWatch,2,7898.044922

NightWatch,1,5564.296875
NightWatch,2,7851.63916

NightWatch,1,5560.683594
NightWatch,2,7849.919434

NightWatch,1,5567.433594
NightWatch,2,7903.062012

Relative,1.023435708,
