NightWatch, 3879.653076
NightWatch, 3769.459229
NightWatch, 3824.561035
NightWatch, 3826.098145
NightWatch, 3799.406982

Native, 3853.549805
Native, 3697.899902
Native, 3765.647949
Native, 3700.602051

Relative	1.017422313
